Clinics,Description,Category,City,Country,rating,Review,Address,Phone_number,Availability,Site_url,Status_working
Dual Clinic Osaka Shinsaibashi,· Dermatologist,Dermatology clinics,Osaka,Japan,4.6,-224,"Osaka, Japan",· +81 6-6244-1212,,https://souki-kai.or.jp/clinic/dual-clinic-%E5%BF%83%E6%96%8E%E6%A9%8B/,⋅ Opens 10 AM
Vel Tora Clinic Biyo Dermatology,· Dermatologist,Dermatology clinics,Osaka,Japan,4.7,-79,"Osaka, Japan",· +81 6-4708-5125,,https://vertra-clinic.com/,⋅ Opens 10 AM
En Beauty Clinic,· Dermatologist,Dermatology clinics,Osaka,Japan,4.9,-94,"Osaka, Japan",· +81 6-6563-9920,,https://en-clinic.com/,⋅ Opens 10 AM
MIL CLINIC OSAKA,· Dermatologist,Dermatology clinics,Osaka,Japan,4.6,-538,"Osaka, Japan",· +81 6-6786-8880,,https://mil-clinic.com/,⋅ Opens 10 AM
Osakaumedasukai Skin Clinic,· Dermatologist,Dermatology clinics,Osaka,Japan,4,-310,"Osaka, Japan",· +81 6-6136-3991,,https://skyknightclinic.com/,⋅ Opens 10 AM
Sheri Beauty Clinic,· Dermatologist,Dermatology clinics,Osaka,Japan,5,-55,"Osaka, Japan",· +81 6-4708-6807,,https://line.me/R/ti/p/@188gbjxy,⋅ Opens 11 AM
B-LINE CLINIC Osaka Clinic | Namba Cosmetic Dermatology,· Cosmetic surgeon,Dermatology clinics,Osaka,Japan,4.3,-88,"Osaka, Japan",· +81 6-6926-8812,,https://b-lineclinic.jp/clinic/osaka/,⋅ Opens 10 AM
BAO CLINIC 心斎橋院,· Dermatologist,Dermatology clinics,Osaka,Japan,4.7,-254,"Osaka, Japan",· +81 6-6227-8531,,https://bao-clinic.com/,⋅ Opens 10 AM
SHINSAIBASHI Ai CLINIC(HIFU/ACRS/PICO),· Dermatologist,Dermatology clinics,Osaka,Japan,4.7,-108,"Osaka, Japan",· +81 6-6121-7600,,https://saclinic.net/shinsaibashi/,⋅ Opens 10 AM
Tennoji Femi Clinic,· Dermatologist,Dermatology clinics,Osaka,Japan,4.5,-91,"Osaka, Japan",· +81 120-388-357,,https://femmy-cl.com/,⋅ Opens 10 AM
Umeda Cosmetic Dermatology Beauty Clinic Osaka | Dark circle removal and thread lift,· Dermatologist,Dermatology clinics,Osaka,Japan,3.9,-422,"Osaka, Japan",· +81 6-6347-0210,,https://www.beautis.jp/,⋅ Opens 11 AM
Kinoshita Dermatology Clinic,· Dermatologist,Dermatology clinics,Osaka,Japan,4.1,-27,"Osaka, Japan",· +81 6-6536-0230,,https://www.kinoshitaclinic.jp/,⋅ Opens 10 AM Mon
ウィルクリニック 大阪本町,· Dermatologist,Dermatology clinics,Osaka,Japan,4.6,-89,"Osaka, Japan",· +81 6-6282-5151,,https://www.will-be.jp/,⋅ Opens 10 AM Tue
Fukushima Ekimae Dermatology Clinic,· Dermatologist,Dermatology clinics,Osaka,Japan,4.6,-55,"Osaka, Japan",· +81 6-6690-8595,,https://fukushima-skin.com/,⋅ Opens 10 AM Mon
JUNGO KLINIKA,· Orthopedic clinic,Orthopedic clinic,Tashkent,Ozbekistan,3.2,-25,98F9+4CP,· +998 97 130 33 18,,"https://www.google.com/maps/dir//98F9%2B4CP+JUNGO+KLINIKA,+100114,+Tashkent,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x38aef3c4ad602a4d:0xdf9a35c07ace3a63?sa=X&ved=1t:57443&ictx=111",⋅ Opens 9 AM
Ortopedic for kids,· Orthopedic clinic,Orthopedic clinic,Tashkent,Ozbekistan,5,-2,"G'ulomjon, neyro servis, Lisunova Street 25",· +998 94 809 44 34,,http://t.me/abdulmajid6707,⋅ Opens 9 AM
TASH MED CENTRE KLINIKASI,· Orthopedic clinic,Orthopedic clinic,Tashkent,Ozbekistan,5,-1,ул.Фараби,· +998 77 255 44 40,,https://podiatech.uz/,⋅ Opens 8 AM Mon
Клиника Ponseti Markaz,· Orthopedic clinic,Orthopedic clinic,Tashkent,Ozbekistan,5,-2,"дом №1, г Ташкент",· +998 97 752 57 82,,,⋅ Opens 8 AM Mon
OrthoFoot Ортопедическая клиника,· Medical clinic,Orthopedic clinic,Tashkent,Ozbekistan,5,-1,"Кибрайский район, Салар улица, Гулимамур, дом 7а",· +998 94 093 30 03,,,⋅ Opens 9 AM Mon
Shox Med Center,· Hospital,Orthopedic clinic,Tashkent,Ozbekistan,3.3,-780,Aybek Street 34,· +998 71 202 02 12,,https://shox.hospital/,
SportMed.Uz - Med Klinika & MRT Skoriy Tashkent Nomer 1193,· Medical clinic,Orthopedic clinic,Tashkent,Ozbekistan,5,-1,Botir Zokirov 6,· +998 55 501 30 84,,https://sportmed.uz/,⋅ Opens 8:30 AM Mon
Respublika bolalar ortopediya markazi,· Medical clinic,Orthopedic clinic,Tashkent,Ozbekistan,4.9,-31,"Qibray, Uzbekistan",· +998 71 260 46 45,,http://childortho.uz/,⋅ Opens 8 AM Mon
Tashkentskiy Detskiy Ortopedicheskiy Institut,· Orthopedic clinic,Orthopedic clinic,Tashkent,Ozbekistan,4,-2,"Tashkent Pediatric Medical Institute, Bogishamol St 223",,,,
Ortopediya. Lfk Stopy I Osanki T.t Amirova V Tashkente,· Orthopedic clinic,Orthopedic clinic,Tashkent,Ozbekistan,5,-1,Sharaf Rashidov Avenue 94а,· +998 90 996 36 50,,,
Biogen Med,· Otolaryngologist,Ent clinics,Tashkent,Ozbekistan,4.6,-484,Yangi Yunusobod Street,· +998 71 230 74 72,,https://www.biogenmed.uz/,Open 24 hours
Toshkent LOR Center,· Otolaryngology clinic,Ent clinics,Tashkent,Ozbekistan,4.6,-92,33/1,· +998 95 197 77 74,,http://www.toshkentlorcenter.uz/,Open 24 hours
Prof med servis,· Private hospital,Ent clinics,Tashkent,Ozbekistan,4.6,-388,"р-н, Амир Темур шоҳ кўчаси 119А",· +998 55 501 03 03,,https://profmed.uz/,Open 24 hours
24/7 LOR,· Otolaryngology clinic,Ent clinics,Tashkent,Ozbekistan,4.6,-10,"8 дом, Babur Street",· +998 95 095 50 50,,,Open 24 hours
Lor,· Otolaryngologist,Ent clinics,Tashkent,Ozbekistan,4.7,-182,"дом, Юнусабад 8 квартал, 39, Ориентир: напротив ресторана Sezam, 700м от Mega Planet",· +998 95 515 24 07,,https://lor24.uz/,Open 24 hours
Lor Med Servis,· Otolaryngology clinic,Ent clinics,Tashkent,Ozbekistan,4.4,-56,"Ташкент Истиклол МФИ, улица (Кыргызаул квартал 28в",· +998 94 933 33 77,,https://lor-rinoplastika.com/,Open 24 hours
LOR,· Otolaryngologist,Ent clinics,Tashkent,Ozbekistan,5,-33,"стр​1 этаж, Учтепа 26-й квартал, 24а/1 Ташкентская UZ, Lutfi Street 24",· +998 99 022 04 04,,,Open 24 hours
Медокс,· Otolaryngologist,Ent clinics,Tashkent,Ozbekistan,4.6,-8,"Ташкент, Яшнабадский район, Ферганская дорога 93 Б",· +998 95 035 54 74,,,Open 24 hours
Viva Med,· Medical clinic,Ent clinics,Tashkent,Ozbekistan,4.2,-82,"Azim, Umarov ko'chasi 21",· +998 55 515 11 11,,,Open 24 hours
EndoLOR,· Otolaryngologist,Ent clinics,Tashkent,Ozbekistan,5,-9,Bunyodkor Avenue 33/1,· +998 97 730 86 85,,https://www.endolor.uz/,Open 24 hours
Clinic of EMU,· Medical clinic,Ent clinics,Tashkent,Ozbekistan,4.2,-66,"76HX+FH, Mukimi Street 7/1",· +998 33 803 00 30,,https://emuni.uz/ru/novaya-klinika/#%D0%BA%D0%BB%D0%B8%D0%BD%D0%B8%D0%BA%D0%B0,Open 24 hours
IZ-MED LOR,· Otolaryngologist,Ent clinics,Tashkent,Ozbekistan,5,-33,"50/2, Shahriobod Street 50",· +998 77 097 03 03,,,Closed
Dr.Отабек,· Otolaryngologist,Ent clinics,Tashkent,Ozbekistan,4.5,-60,Little Ring Road 2,· +998 93 565 51 77,,,Closed
Voice LOR Clinic,· Otolaryngologist,Ent clinics,Tashkent,Ozbekistan,4.2,-14,Abdulla Kadiry Street 10 А,· +998 95 475 95 00,,http://www.voicelor.uz/,Closed
Lor Tolibzhon Kakharovich,· Otolaryngologist,Ent clinics,Tashkent,Ozbekistan,5,-17,"г.Ташкент, Юнусабадский район, массив Юнусабад 25А",· +998 97 414 18 25,,https://t.me/+hcetOz6ooWY0NTky,Closed
Sebzor Med Davo,· Medical clinic,Ent clinics,Tashkent,Ozbekistan,3.1,-45,"ALMAZAR DISTRICT, street SEBZAR, 2 A",· +998 71 240 70 18,,,Open 24 hours
Nigina Lor Service,· Doctor,Ent clinics,Tashkent,Ozbekistan,4.6,-9,Юнусабад 4 квартал 23дом,#ERROR!,,,
Lor Askarov,· Otolaryngologist,Ent clinics,Tashkent,Ozbekistan,5,-22,Katta Khirmontepa Street 18,· +998 91 921 66 44,,https://instagram.com/dr_askarov?igshid=MzMyNGUyNmU2YQ==,Closed
LOR,· Otolaryngology clinic,Ent clinics,Tashkent,Ozbekistan,5,-7,Uzbekistan,· +998 93 570 89 99,,,Closed
Medion 24/7,· Medical Center,Ent clinics,Tashkent,Ozbekistan,3.4,-282,"Шайхантахурский район, ул. Зульфияхоним, 18 Ташкент, Zulfiya xonim ko'chasi 18",· +998 78 120 00 33,,https://medion.uz/?utm_source=google&utm_medium=maps,Open 24 hours
Samarqand viloyat Nogironlar reabilitasiya markazi,· Orthopedic clinic,Orthopedic clinic,Samarkand,Ozbekistan,4.3,-16,"Самарканд, Uzbekistan",· +998 66 239 21 08,,http://samreab.uz/,⋅ Opens 8 AM Mon
Tsentr Doktora Bubnovskogo Samarkand,· Medical clinic,Orthopedic clinic,Samarkand,Ozbekistan,4.7,-12,Ulitsa Shota Rustaveli 4а,· +998 90 131 60 82,,http://www.bubnovsky.org/,⋅ Opens 8 AM Mon
Traumatological Hospital,· Hospital,Orthopedic clinic,Samarkand,Ozbekistan,3.7,-47,MWH8+PHW,,,,
Doktor Pardaev Klinika,· Orthopedic surgeon,Orthopedic clinic,Samarkand,Ozbekistan,5,-6,Кимёгарлар кургони 29 доха 91,· +998 33 276 76 72,,,⋅ Opens 8 AM Mon
Медицинский Центр INNOVA,· Medical clinic,Orthopedic clinic,Samarkand,Ozbekistan,3.9,-355,Даҳбед йўли дом 1,· +998 78 210 09 99,,https://sam.innova.uz/,⋅ Opens 8 AM
ZARMED PRATIKSHA Bog'ishamol,· Private hospital,Orthopedic clinic,Samarkand,Ozbekistan,3.8,-288,Isayev St 16,· +998 55 702 10 63,,https://www.zarmedpratiksha.uz/,
GammaMed Clinic,· Medical clinic,Orthopedic clinic,Samarkand,Ozbekistan,3.5,-60,MWMQ+27J,· +998 95 507 33 30,,,⋅ Opens 8 AM Mon
Doctor Aralov Medical,· Medical clinic,Orthopedic clinic,Samarkand,Ozbekistan,4.2,-15,MWHP+2P9,,,,⋅ Opens 8 AM Mon
"Ixlos Med Center - ЛОР, УЗИ, Глазной, Педиатр, Хирургия, Офтальмология, Уролог",· Medical Center,Orthopedic clinic,Samarkand,Ozbekistan,5,-2,PW8M+QQ7,· +998 99 132 50 77,,,
ЛОР ЦЕНТР ORLMED,· Medical clinic,Orthopedic clinic,Samarkand,Ozbekistan,4.5,-109,Makhmud Kashgary Street 27,· +998 90 276 01 80,,https://www.orlmed.uz/,⋅ Opens 8 AM
NevroCardioMed (НевроКардиоМед),· Medical clinic,Orthopedic clinic,Samarkand,Ozbekistan,3.1,-57,Uzbekistan,· +998 66 231 17 17,,,⋅ Opens 8 AM Mon
Evromedik,· Private hospital,Orthopedic clinic,Samarkand,Ozbekistan,3.6,-41,Uzbekistan St,· +998 95 500 09 55,,http://evromedik.uz/,⋅ Opens 7:30 AM Mon
Dr.ILHOM's clinic,· Plastic surgery clinic,Orthopedic clinic,Samarkand,Ozbekistan,4,-1,MWJP+8J3,· +998 90 251 71 77,,,⋅ Opens 9 AM Mon
TASNIM MED,· Medical clinic,Orthopedic clinic,Samarkand,Ozbekistan,3.9,-7,ул.Мир Саид Барака 55,· +998 66 233 00 60,,http://tasnimmed.uz/,⋅ Opens 8 AM Mon
ЛОР ЦЕНТР ORLMED,· Medical Center,Orthopedic clinic,Samarkand,Ozbekistan,5,-18,Amir Temur St 166,· +998 90 504 12 21,,https://www.orlmed.uz/,⋅ Opens 8 AM
Reamed,· Medical clinic,Orthopedic clinic,Samarkand,Ozbekistan,4,-4,M2FM+9X3 Chupon ota,· +998 55 704 07 04,,,⋅ Opens 9 AM Mon
SHAYDO MED KLINIC,· Dermatologist,Dermatology clinics,Samarkand,Ozbekistan,5,-1,Bakhtiyor Khamidov St 5,.+998 97 914 88 64,,"https://www.google.com/maps/dir//SHAYDO+MED+KLINIC,+Bakhtiyor+Khamidov+St+5,+Samarkand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d192269b38f13:0x824586fe6bdc901e?sa=X&ved=1t:57443&ictx=111",
Dr.Skin,· Skin care clinic,Dermatology clinics,Samarkand,Ozbekistan,3,-2,"Samarkand, Uzbekistan",· +998 71 256 02 56,,http://samarkand.drskin.uz/ru,⋅ Opens 9 AM Mon
Kozhannyy,· Dermatologist,Dermatology clinics,Samarkand,Ozbekistan,5,-4,Navoi Avenue 29,,,,
Медицинский Центр INNOVA,· Medical clinic,Dermatology clinics,Samarkand,Ozbekistan,3.9,-355,Даҳбед йўли дом 1,· +998 78 210 09 99,,https://sam.innova.uz/,⋅ Opens 8 AM
GammaMed Clinic,· Medical clinic,Dermatology clinics,Samarkand,Ozbekistan,3.5,-60,MWMQ+27J,· +998 95 507 33 30,,,⋅ Opens 8 AM Mon
KOSMETOLOG_SAMARKAND,· Skin care clinic,Dermatology clinics,Samarkand,Ozbekistan,5,-4,"Samarkand, Uzbekistan",· +998 97 920 73 73,,https://www.instagram.com/shaxnoz_dr_cosmetolog?igsh=MXAxNXB2c3dxdzgzYw%3D%3D&utm_source=qr,⋅ Opens 9 AM
Doctor M,· Doctor,Dermatology clinics,Samarkand,Ozbekistan,3.4,-18,"MW6G+G33, Unnamed Road",· +998 66 222 09 88,,,⋅ Opens 8 AM Mon
TASNIM MED,· Medical clinic,Dermatology clinics,Samarkand,Ozbekistan,3.9,-7,ул.Мир Саид Барака 55,· +998 66 233 00 60,,http://tasnimmed.uz/,⋅ Opens 8 AM Mon
Дерматологический центр,· Hospital,Dermatology clinics,Samarkand,Ozbekistan,3.9,-8,"MX45+F7Q Gum, Mirzo Ulug'bek Ko'chasi",,,,
Ooo Relax Med.servis,· Medical clinic,Dermatology clinics,Samarkand,Ozbekistan,4.5,-36,MX55+3H2,· +998 90 601 71 79,,http://relaxmed.uz/,⋅ Opens 8:30 AM Mon
Meros International Hospital,· Medical clinic,Dermatology clinics,Samarkand,Ozbekistan,4.7,-49,Ali Kushchi St,· +998 55 705 08 08,,https://www.instagram.com/meroshospital?igsh=bHk1cXQxOXhxeG1x,⋅ Opens 8:30 AM Mon
NevroCardioMed (НевроКардиоМед),· Medical clinic,Dermatology clinics,Samarkand,Ozbekistan,3.1,-57,"ул. Махмуда Кошгари, дом 89",· +998 66 231 17 17,,,⋅ Opens 8 AM Mon
"Med Fast Clinic, Мед Фаст Клиника",· Medical clinic,Dermatology clinics,Samarkand,Ozbekistan,5,-8,"Озод Шарқ кўчаси, 8-уй",· +998 95 621 03 03,,,⋅ Opens 8 AM Mon
Samarqand viloyat Nogironlar reabilitasiya markazi,· Hospital,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,4.3,-16,"Самарканд, Uzbekistan",· +998 66 239 21 08,,http://samreab.uz/,⋅ Opens 8 AM Mon
Sevinch klinikasi,· Physical therapist,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,5,-1,MXRV+6HV,,,"https://www.google.com/maps/dir//MXRV%2B6HV+Sevinch+klinikasi,+Samarqand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d19aa62ba2473:0x33df3175b96b867c?sa=X&ved=1t:57443&ictx=111",
Tsentr Doktora Bubnovskogo Samarkand,· Medical clinic,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,4.7,-12,Ulitsa Shota Rustaveli 4а,· +998 90 131 60 82,,"https://www.google.com/maps/dir//Tsentr+Doktora+Bubnovskogo+Samarkand,+Ulitsa+Shota+Rustaveli+4%D0%B0,+Samarkand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d199e030e9e03:0x30e297a7e96f3f17?sa=X&ved=1t:57443&ictx=111",⋅ Opens 8 AM Mon
Reabilitatsiya markazi,· University,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,4.8,-4,JX43+R4W,,,"https://www.google.com/maps/dir//JX43%2BR4W+Reabilitatsiya+markazi,+Samarkand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d1f562ef1c1a7:0x3981a0bb6de5c961?sa=X&ved=1t:57443&ictx=111",
Lechebno Reabilitatsionnyy Tsentr,· Hospital,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,3.5,-4,JXR8+CQ6,.+998 66 235 21 36,,"https://www.google.com/maps/dir//JXR8%2BCQ6+Lechebno+Reabilitatsionnyy+Tsentr,+Samarkand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d1f33c7d4ac57:0xf25181721e9fd343?sa=X&ved=1t:57443&ictx=111",
Kostoprav Manual'naya Terapiya Lechebniy Massazh,· Chiropractor,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,5,-12,Lochin 3-yo'lak 13,.+998 95 125 92 75,,"https://www.google.com/maps/dir//Kostoprav+Manual'naya+Terapiya+Lechebniy+Massazh,+Lochin+3-yo'lak+13,+Samarkand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d190032a5a88b:0x90b7bb4ae5be293d?sa=X&ved=1t:57443&ictx=111",
Ooo Relax Med.servis,· Medical clinic,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,4.5,-36,MX55+3H2,· +998 90 601 71 79,,"https://www.google.com/maps/dir//MX55%2B3H2+Ooo+Relax+Med.servis,+Samarkand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d19b59d94dc43:0x4d5a6d94df3de52e?sa=X&ved=1t:57443&ictx=111",⋅ Opens 8:30 AM Mon
Psikhonevrologicheskiy Dispanser,· Psychoneurological specialized clinic,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,5,-1,MV93+7M9,,,"https://www.google.com/maps/dir//MV93%2B7M9+Psikhonevrologicheskiy+Dispanser,+Samarkand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d1b103fa40fbb:0x7b449e961b1c9105?sa=X&ved=1t:57443&ictx=111",⋅ Closes 6 AM
Qorasuv medical,· Pain control clinic,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,4.3,-3,PW9J+62J,,,"https://www.google.com/maps/dir//PW9J%2B62J+Qorasuv+medical,+Samarkand,+Samarqand+Region,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d1700649a4747:0xe0a04a61881854aa?sa=X&ved=1t:57443&ictx=111",
"Med Fast Clinic, Мед Фаст Клиника",· Medical clinic,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,5,-8,"Озод Шарқ кўчаси, 8-уй",· +998 95 621 03 03,,"https://www.google.com/maps/dir//Med+Fast+Clinic,+%D0%9C%D0%B5%D0%B4+%D0%A4%D0%B0%D1%81%D1%82+%D0%9A%D0%BB%D0%B8%D0%BD%D0%B8%D0%BA%D0%B0,+%D0%9E%D0%B7%D0%BE%D0%B4+%D0%A8%D0%B0%D1%80%D2%9B+%D0%BA%D1%9E%D1%87%D0%B0%D1%81%D0%B8,+8-%D1%83%D0%B9,+140100,+Samarkand,+Samarqand+Region,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d1962deeee295:0xb647a2bbb620fec0?sa=X&ved=1t:57443&ictx=111",⋅ Opens 8 AM Mon
FIRDAVS MED,· Medical clinic,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,5,-2,Набиева 14,· +998 90 455 66 65,,"https://www.google.com/maps/dir//FIRDAVS+MED,+%D0%9D%D0%B0%D0%B1%D0%B8%D0%B5%D0%B2%D0%B0+14,+140100,+Samarkand,+Samarqand+Region,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d19fdc58bb205:0xbd268ed7c6e1af5f?sa=X&ved=1t:57443&ictx=111",⋅ Opens 8 AM Mon
Медицинский Центр INNOVA,· Medical clinic,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,3.9,-355,Даҳбед йўли дом 1,· +998 78 210 09 99,,"https://www.google.com/maps/dir//%D0%9C%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9+%D0%A6%D0%B5%D0%BD%D1%82%D1%80+INNOVA,+%D0%94%D0%B0%D2%B3%D0%B1%D0%B5%D0%B4+%D0%B9%D1%9E%D0%BB%D0%B8+%D0%B4%D0%BE%D0%BC+1,+140100,+Samarqand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d18ec0e5d4349:0xb127198fd5a42b79?sa=X&ved=1t:57443&ictx=111",⋅ Opens 8 AM
GammaMed Clinic,· Medical clinic,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,3.5,-60,MWMQ+27J,· +998 95 507 33 30,,"https://www.google.com/maps/dir//MWMQ%2B27J+GammaMed+Clinic,+Samarkand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d19ce5d34da71:0x986631d09abd9171?sa=X&ved=1t:57443&ictx=111",⋅ Opens 8 AM Mon
Массаж Самарканд - лечебный центр MIR,· Medical spa,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,3.9,-9,Amir Temur St 103б,· +998 90 451 69 69,,"https://www.google.com/maps/dir//%D0%9C%D0%B0%D1%81%D1%81%D0%B0%D0%B6+%D0%A1%D0%B0%D0%BC%D0%B0%D1%80%D0%BA%D0%B0%D0%BD%D0%B4+-+%D0%BB%D0%B5%D1%87%D0%B5%D0%B1%D0%BD%D1%8B%D0%B9+%D1%86%D0%B5%D0%BD%D1%82%D1%80+MIR,+Amir+Temur+St+103%D0%B1,+Samarkand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d1982de7adf91:0xd38c6a1e697a1a4d?sa=X&ved=1t:57443&ictx=111",⋅ Opens 9 AM Mon
Yasin Medical Centre,· Medical clinic,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,4.6,-12,"Samarkand, Uzbekistan",· +998 88 053 66 99,,"https://www.google.com/maps/dir//Yasin+Medical+Centre,+Samarkand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d1900193c9c8b:0x164f6db3a491c55?sa=X&ved=1t:57443&ictx=111",⋅ Opens 8 AM Mon
Мануальная терапия,· Massage therapist,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,3.7,-3,Ibn Sino 3 fourth floor,· +998 99 114 73 65,,"https://www.google.com/maps/dir//%D0%9C%D0%B0%D0%BD%D1%83%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F+%D1%82%D0%B5%D1%80%D0%B0%D0%BF%D0%B8%D1%8F,+Ibn+Sino+3+fourth+floor,+140100,+Samarkand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d191f8f44e381:0x18b0ad9084d850cb?sa=X&ved=1t:57443&ictx=111",⋅ Opens 7 AM Mon
Reamed,· Medical clinic,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,4,-4,M2FM+9X3 Chupon ota,· +998 55 704 07 04,,"https://www.google.com/maps/dir//M2FM%2B9X3+Reamed,+Chupon+ota,+140100,+Samarkand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d234282dd498b:0x61b1777ebf63d40e?sa=X&ved=1t:57443&ictx=111",⋅ Opens 9 AM Mon
TASNIM MED,· Medical clinic,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,3.9,-7,ул.Мир Саид Барака 55,· +998 66 233 00 60,,"https://www.google.com/maps/dir//TASNIM+MED,+%D1%83%D0%BB.%D0%9C%D0%B8%D1%80+%D0%A1%D0%B0%D0%B8%D0%B4+%D0%91%D0%B0%D1%80%D0%B0%D0%BA%D0%B0+55,+140100,+Samarkand,+Samarqand+Region,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d196979603ce7:0xf6eb62b8cc55a865?sa=X&ved=1t:57443&ictx=111",⋅ Opens 8 AM Mon
Poliklinika,· Alternative medicine practitioner,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,4,-1,M242+CJV,,,,
Saodat medical,· Medical clinic,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,5,-2,"67 b, Buyuk ipak yo’li",· +998 95 507 00 39,,"https://www.google.com/maps/dir//Saodat+medical,+67+b,+Buyuk+ipak+yo%E2%80%99li,+141500,+Samarkand,+Samarqand+Region,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d1926b7defb99:0x8803c027b87adc56?sa=X&ved=1t:57443&ictx=111",⋅ Opens 9 AM Mon
Poliklinika,· Walk-in clinic,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,3,-6,MWGM+VCJ,,,"https://www.google.com/maps/dir//MWGM%2BVCJ+Poliklinika,+Samarkand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d19505d58eecf:0x3bba24769fcfc213?sa=X&ved=1t:57443&ictx=111",
"Klinika ""Abdukhalim Ota""",· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,5,-1,"Ishtihan, Uzbekistan",· +998 97 434 41 74,,"https://www.google.com/maps/dir//Klinika+%22Abdukhalim+Ota%22,+12,+140700,+Ishtixon,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d8566011ed2f7:0x7397a003ea004e72?sa=X&ved=1t:57443&ictx=111",⋅ Opens 8 AM Mon
Chastnaya Klinika Alisher Shifo Nur,· Pain control clinic,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,5,-1,MW9F+R5V,· +998 99 742 97 77,,"https://www.google.com/maps/dir//MW9F%2BR5V+Chastnaya+Klinika+Alisher+Shifo+Nur,+Samarkand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d1fa9b39cbd91:0xf06bbf0d23c98dd0?sa=X&ved=1t:57443&ictx=111",⋅ Opens 8 AM
Traumatological Hospital,· Hospital,Physical Therapy & Rehabilitation Clinic,Samarkand,Ozbekistan,3.7,-47,MWH8+PHW,,,"https://www.google.com/maps/dir//MWH8%2BPHW+Traumatological+Hospital,+Samarkand,+Uzbekistan/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f4d199b46bebfc7:0xd1cf97d7e808bf0d?sa=X&ved=1t:57443&ictx=111",
"Dmitry Rogachev National Research Center of Pediatric Hematology, Oncology and Immunology",· Hospital,Oncological clinics,Moscow,Russia,4.6,-137,"Ulitsa Samory Mashela, 1",· +7 495 287-65-81,,http://www.fnkc.ru/,⋅ Opens 7:45 AM Mon
