Clinics,Description,Category,City,Country,rating,Review,Address,Phone_number,Availability,Site_url,Status_working
Dr. med. Volker Brenneke,· Urologist,Urology  clinics,Berlin, Germany,3.4,-64,Greifswalder Str. 137,· +49 30 4234077,Closed,http://www.urologie-brenneke.de/,⋅ Opens 9 AM Mon
Ärztehaus Mitte,· Doctor,Urology  clinics,Berlin, Germany,3.8,-161,1 In den Ministergärten,· 030 2123436400,Closed,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwinu9a9gfuLAxWHzUQHHT1PALMYABAAGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI1tN70CzYAEvMSu3qiL4xbrExxsNcJfMfCTy5Ezx2Nw5tmRTo6J68kaApt7EALw_wcB&ohost=www.google.com&cid=CAESVeD2lAkadJ5DtozQ18D6RqxUoJ3G1_C9x_RQvfHslryy_BrQj90sp7PsRuhzrxAGkFHj_pz2wxySJq8EtW3BJX-rYfdH1ulUC6hpWxoesOTdGp8crto&sig=AOD64_1y8FOvjxiGgtOyFLa2wWw4o1wQGw&q=&ctype=99&ved=2ahUKEwjEv9C9gfuLAxX3gf0HHYYkDek4PBCErAF6BAgfEA8&adurl=,⋅ Opens 9 AM Mon
Dr.med.Dimitrios Manos Facharzt für Urologie,· Urologist,Urology  clinics,Berlin, Germany,4.6,-70,Wattstraße 12,· +49 30 3825041,Closed,http://www.manos-urologie.de/,⋅ Opens 8:30 AM Mon
Dr. med. Bernhard Schoensee | Urologe,· Urologist,Urology  clinics,Berlin, Germany,4.4,-31,Konrad-Zuse-Straße 6,· +49 30 32898238,Closed,http://www.urologie-berlin-adlershof.de/,⋅ Opens 8 AM Mon
Facharzt für Urologie Frank Rücker,· Urologist,Urology  clinics,Berlin, Germany,4.3,-29,Potsdamer Str. 54,· +49 30 80902511,Closed,http://www.urologie-berlin.de/,⋅ Opens 8 AM Mon
Herr Dr. med. Jörg Schröder | Urologe,· Urologist,Urology  clinics,Berlin, Germany,5,-3,Mecklenburgische Str. 27,.+49 30 88663500,,https://www.doctolib.de/urologie/berlin/joerg-schroeder-berlin?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_term=termine&utm_content=joerg-schroeder-berlin,
Poliklinik Haus der Gesundheit (HdG),· Urologist,Urology  clinics,Berlin, Germany,3,-8,Große Hamburger Str. 5-11,· +49 30 308779670,Closed,https://www.alexianer-berlin-hedwigkliniken.de/st-hedwig-krankenhaus/einrichtungen/poliklinik-haus-der-gesundheit,⋅ Opens 8 AM Mon
Herr Prof. Dr. med. Jan Roigas,· Urologist,Urology  clinics,Berlin, Germany,4,-4,Salvador-Allende-Straße 2-8,.+49 30 30353015,,https://www.drk-kliniken-berlin.de/mitarbeiter/jan-roigas,
Klinik Schöneberg GmbH,· Urology clinic,Urology  clinics,Berlin, Germany,4.5,-87,Fuggerstraße 23,· +49 30 2360122,Closed,https://klinik-schoeneberg.de/,⋅ Opens 6:45 AM Mon
Prof. Dr. med. Frank König,· Doctor,Urology  clinics,Berlin, Germany,4.4,-9,Mecklenburgische Str. 27,· +49 30 88663500,Closed,https://www.aturo.berlin/aerzte/urologe-androloge-prof-dr-med-frank-koenig/,⋅ Opens 9 AM Mon
ALTA Klinik - Radiologische Privatklinik Berlin,· Medical diagnostic imaging center,Urology  clinics,Berlin, Germany,4.7,-17,Marburger Str. 12,· +49 30 403631024,Closed,https://alta-klinik.de/,⋅ Opens 8 AM Mon
Ärztehaus Mitte,· Doctor,Urology  clinics,Berlin, Germany,3.8,-161,1 In den Ministergärten,· 030 2123436400,Closed,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwi0h8PCgfuLAxXckIMHHQtLAOsYABAAGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI38FB9RT4mKyjvlbZgo2lTcpVYmvbL1bgNGDFmxxn4mv7vZotNR6GoaAnFKEALw_wcB&ohost=www.google.com&cid=CAESVeD2FoQtXUSUSxzWfCdbdg26p-2-xzbZyvqfpGENrCVFfi54lI8aOtoH6wKSRXiBn1JIZvU6w45VACNaLmnVFrphQEPToC8EJnj1VrJlYBILKBm7AYw&sig=AOD64_07fkZWqrmIN2HFp4cApVhL_7dlbw&q=&ctype=99&ved=2ahUKEwiDmr3CgfuLAxWpgP0HHQLPEcM4UBCErAF6BAgNEA8&adurl=,⋅ Opens 9 AM Mon
Franziskus-Krankenhaus,· General hospital,Urology  clinics,Berlin, Germany,3.6,-372,Budapester Str. 15-19,· +49 30 26380,Open 24 hours,http://www.franziskus-berlin.de/,
sehkraft Augenlaser Zentrum Berlin,· Ophthalmology Clinic,Ophthalmology  clinics,Berlin, Germany,4.9,-151,7 Oberwallstraße,· 030 862046666,Closed,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiWqKiwgvuLAxV1g4MHHfO-ClkYABAIGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI3moP8YcoeKS1HZiSazxHVX5AarDmb95j9tvrK7QK-zTfWL50yVwJ4aAsyzEALw_wcB&ohost=www.google.com&cid=CAESVeD2_2a4wLyS0p22WH9Bg-89-Y6HPzOIEF6HJYThtXrP48wKG9dRD_tZE51KJHrVnHQFyNgR6QM7XrOc08eyC9opfrAYMJnaZZD8JPfCAeCr-f0yo84&sig=AOD64_1fwMMtfnNPoVb46wXdBZAELek_kw&q=&ctype=99&ved=2ahUKEwjD_qGwgvuLAxXfgf0HHfCZFjcQhKwBegQIHRAP&adurl=,⋅ Opens 9 AM Mon
EuroEyes AugenLaserZentrum Berlin,· Ophthalmology clinic,Ophthalmology  clinics,Berlin, Germany,4.8,-120,"Sony Europe B.V., Zweigniederlassung Deutschland, Bellevuestraße 5",· +49 30 2639850,Closed,https://www.euroeyes.de/berlin/,⋅ Opens 8:30 AM Mon
Opticum Augentagesklinik Neukölln,· Ophthalmology clinic,Ophthalmology  clinics,Berlin, Germany,4.8,-168,Hermannstraße 182,· +49 30 88712008,Closed,https://opticum-augen.de/,⋅ Opens 8 AM Mon
Augenärzte im Zentrum Schöneweide,· Ophthalmology clinic,Ophthalmology  clinics,Berlin, Germany,2.6,-198,Schnellerstraße 21,· +49 30 70787044,Closed,,⋅ Opens 9 AM Mon
Dr. med. Constanze Möller,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.8,-32,Gertraudenstraße 18,· +49 30 20074174,Closed,,⋅ Opens 1 PM Mon
sehkraft Augenlaser Zentrum Berlin,· Ophthalmology clinic,Ophthalmology  clinics,Berlin, Germany,4.9,-151,Oberwallstraße 7,· +49 30 862046666,Closed,https://www.sehkraft.de/lasik-berlin,⋅ Opens 9 AM Mon
Lasermed Augenarzt - Dr. med. Marcus Schneider.,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.3,-252,Weydingerstraße 18,· +49 30 555753111,Closed,https://augenarzt.lasermed.de/berlin/augenarzt-mitte-weydingerstrasse/,⋅ Opens 8 AM Mon
"Dr. Dirk Hänisch, Dr. Thomas Köppel, Fachärzte für Augenheilkunde",· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.1,-51,Tegeler Weg 4,.+49 30 3443805,,http://www.augenaerzte-am-schloss.de/,
"Augentagesklinik Zehlendorf, Prof. Dr. med. Norbert Anders",· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.7,-96,Clayallee 175,· +49 30 8018010,Closed,http://www.augentagesklinik-zehlendorf.de/,⋅ Opens 7:30 AM Mon
Lasermed Augenklinik - Augenlaser-Zentrum in Prenzlauer Berg - Dr. Safwan Rihawi,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.6,-218,Schönhauser Allee 84,· +49 30 555753111,Closed,https://augen-lasern.lasermed.de/standorte/schoenhauser-allee/,⋅ Opens 8:30 AM Wed
Augenarztpraxis Savignyplatz,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.3,-109,Carmerstraße 7,· +49 30 3133830,Closed,https://www.augenarzt-berlin.de/,⋅ Opens 9 AM Mon
CARE Vision laser eye surgery and Lasik Berlin,· Ophthalmology clinic,Ophthalmology  clinics,Berlin, Germany,4.1,-134,Budapester Str. 33,· +49 30 263965520,Closed,https://www.care-vision.de/standorte/augenzentrum-berlin/?utm_source=google_maps&utm_medium=maps&utm_campaign=berlin&pid=5201,⋅ Opens 9 AM Mon
Eyemed Berlin Augenärzte: Dr. Bendschneider & Dr. Sigal Partnerschaftsgesellschaft,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,3.7,-130,Kurfürstendamm 54,· +49 30 8804120,Closed,http://www.eyemed-berlin.de/,⋅ Opens 8 AM Mon
Augentagesklinik Spreebogen Berlin,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.2,-109,Alt-Moabit 101B,· +49 30 3980980,Closed,http://www.augentagesklinik-spreebogen.de/,⋅ Opens 9 AM Mon
eyelight eye surgery Berlin,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.2,-35,Fasanenstraße 77,· +49 30 887282770,Closed,http://www.augenchirurgie.de/,⋅ Opens 11 AM Mon
Berlin Eye Clinic | Dr. med. Bilal Chamat,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.1,-53,Walter-Benjamin-Platz 8,· +49 30 315171790,Closed,http://www.berlinaugenklinik.de/,⋅ Opens 8 AM Mon
Lasermed Augenklinik im Ring-Center,· Eye care center,Ophthalmology  clinics,Berlin, Germany,4.5,-151,Frankfurter Allee 111,· +49 30 42025180,Closed,https://www.augenklinik-ringcenter.de/,⋅ Opens 9 AM Mon
Lasermed Augenarzt - Dr. med. Safwan Rihawi,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.6,-614,Danziger Str. 139,· +49 30 555753111,Closed,https://augenarzt.lasermed.de/berlin/prenzlauer-berg-danziger-strasse/,⋅ Opens 8 AM Mon
Dr. med. Dagmar Steinbrück,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.1,-91,Münzstraße 5,· +49 30 2476981,Closed,,⋅ Opens 12 PM Mon
Optical Express - Augen Lasern Berlin,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.8,-78,Friedrichstraße 150-152,· +49 30 20454546,Closed,https://www.opticalexpress.de/zentren/deutschland/berlin?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,⋅ Opens 9 AM Mon
sehkraft Augenlaser Zentrum Berlin,· Ophthalmology Clinic,Ophthalmology  clinics,Berlin, Germany,4.9,-151,7 Oberwallstraße,· 030 862046666,Closed,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjjr8C1gvuLAxW8m4MHHS7kAdMYABAIGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI31le3kM-lp3g0ABeTz0jEwVHl5wYMnYBMtrykMzNYXWr3limVe1KwaAoCvEALw_wcB&ohost=www.google.com&cid=CAESVeD2PQNW0yUP7zOTDyGGEf15plfY0YP7Act6KxGL9KQnSuUperSgvgXxCwBuQslXF46RCV0-RPekM_SwJwZ33I82o7EfHq4BRYVXLa2DBfXjVVWUCrw&sig=AOD64_14-gxRD_kwVVr8SfPoUoPtjm0-JA&q=&ctype=99&ved=2ahUKEwivsbq1gvuLAxUdgf0HHdthDcU4FBCErAF6BAgcEA8&adurl=,⋅ Opens 9 AM Mon
"Augerlin – Augen-Operationszentrum, Kreuzberg",· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.9,-65,Bergmannstraße 5,.+49 30 7866062,,https://augerlin.de/standorte/augen-operationszentrum/,
"Augentagesklinik Chausseestraße, Dr.med. Necip Torun",· Ophthalmology clinic,Ophthalmology  clinics,Berlin, Germany,4.7,-49,Chausseestraße 42,· +49 30 3952377,Closed,https://www.augentagesklinik-mitte.de/,⋅ Opens 8 AM Mon
"Augerlin – Augenärzte Bergmannstraße – Augenlaser- und Linsenzentrum, Kreuzberg",· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.7,-40,Bergmannstraße 5,· +49 30 7866062,Closed,https://augerlin.de/,⋅ Opens 10 AM Mon
MVZ EyeCare Berlin,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,3.5,-74,"Hinterhof, Brunnenstraße 121",· +49 30 4633176,Closed,https://www.augenchirurgieberlin.de/,⋅ Opens 10:30 AM Mon
Augenarztpraxis Dr. med. Stepanyan & Dr. med. Tillack,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.4,-70,Kurfürstendamm 102,· +49 30 89044889,Closed,http://www.augenaerzteberlin.de/,⋅ Opens 9 AM Mon
Eyes On Me - Schönheitspraxis & Augenheilkunde Berlin,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,5,-1,Martin-Luther-Str. 19,· +49 30 28886099,Closed,,⋅ Opens 9 AM Mon
Augenarztpraxis at Rosenthaler Platz,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,3.9,-74,Torstraße 124,· +49 30 4932051,Closed,http://www.dr-thieme.com/,⋅ Opens 9 AM Mon
Fedorov Restore Vision Clinic,· Doctor,Ophthalmology  clinics,Berlin, Germany,4.8,-32,Prenzlauer Allee 90,· +49 30 20649289,Closed,https://www.restorevisionclinic.com/contact/,⋅ Opens 8 AM Mon
Paulig Eye & Health,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,3.6,-149,Unter den Linden 16,· +49 30 20144610,Closed,http://paulig-eye-health.de/,⋅ Opens 9 AM Mon
Ophthalmologist Christoph J. Huber,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.7,-86,Müllerstraße 156A/Aufgang 5,· +49 30 4552002,Closed,http://www.berliner-augenarzt.de/,⋅ Opens 9 AM Mon
Prof. Dr. med. Klaus Rüther,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,3.9,-52,Dorotheenstraße 56,· +49 30 2291610,Closed,http://prof-ruether.de/,⋅ Opens 8 AM Mon
Dr. med. Majid Hashemzadeh - Ophthalmologist Wilmersdorf,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.5,-34,Uhlandstraße 158,· +49 30 34392090,Closed,https://www.augenarzt-wilmersdorf.de/,⋅ Opens 9 AM Mon
Lasermed Augenarzt - Dr. med. Sebastian Sendler,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.8,-52,Kamenzer Damm 39,· +49 30 555753111,Closed,https://augenarzt.lasermed.de/berlin/augenarzt-steglitz-kamenzer-damm/,⋅ Opens 8 AM Mon
"Augerlin – Augenärzte Platz der Luftbrücke, Tempelhof",· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.7,-165,Manfred-von-Richthofen-Straße 8,· +49 30 7866062,Closed,http://www.augerlin.de/,⋅ Opens 10 AM Mon
Augenarzt Berlin - Lasermed,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.2,-533,Str. der Pariser Kommune 38,· +49 30 3198552368,Closed,https://augenarzt.lasermed.de/berlin/friedrichshain-str-der-pariser-kommune/,⋅ Opens 8 AM Mon
Augenarzt Berlin - Lasermed,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.3,-511,Gneisenaustraße 115,· +49 30 555753111,Closed,https://augenarzt.lasermed.de/berlin/kreuzberg-mehringdamm/,⋅ Opens 8 AM Mon
Augenarzt Berlin - Lasermed,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.8,-205,Landauer Str. 16,· +49 30 555753111,Closed,https://augenarzt.lasermed.de/berlin/wilmersdorf-landauer-strasse/,⋅ Opens 8 AM Mon
sehkraft Augenlaser Zentrum Berlin,· Ophthalmology Clinic,Ophthalmology  clinics,Berlin, Germany,4.9,-151,7 Oberwallstraße,· 030 862046666,Closed,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwi6uvO4gvuLAxVqkoMHHUeeGj0YABAIGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI2jZ_prR6JXPFnMDIzaOSAH1qR4AuSXcMaXk057UJkb1sTSh0y_zWwaAhm7EALw_wcB&ohost=www.google.com&cid=CAESVeD2cQnuxWMGIHuV3f7vhzFb-vfeckfOjxRV-3aBOsG85aLtXg007xlgKq2r0b_b-_rznJleyaiccNBW5vlORdaz2K4Vxemcic-p5MI_SeHQwOMCWLo&sig=AOD64_2qVgEdlSFIxV6RtWY6rAARfxjDYw&q=&ctype=99&ved=2ahUKEwiWiO64gvuLAxUE_7sIHW_GFBg4KBCErAF6BAgcEA8&adurl=,⋅ Opens 9 AM Mon
Ocularis - Ophthalmologists in Berlin,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,3.2,-51,Greifswalder Str. 137,· +49 30 4217552,Closed,https://www.oculatus.de/,⋅ Opens 8 AM Mon
Augenarzt Berlin - Lasermed,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.5,-564,Alt-Mariendorf 32,· +49 30 555753111,Closed,https://augenarzt.lasermed.de/berlin/tempelhof-alt-mariendorf/,⋅ Opens 8 AM Mon
Augenarztpraxis Dr. med. Nahla Al-Asbahi,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.6,-160,Müllerstraße 139,· +49 30 33876167,Closed,,⋅ Opens 9 AM Mon
Lasermed am Wittenbergplatz,· Lasik surgeon,Ophthalmology  clinics,Berlin, Germany,4.3,-233,Kleiststraße 23 -26,· +49 30 555753115,Closed,https://augen-lasern.lasermed.de/standorte/am-wittenbergplatz/,⋅ Opens 9 AM Tue
Augenarzt Claudia Scherer & Kollegen,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.5,-117,Boyenstraße 41,· +49 30 4652204,Closed,http://www.augenarztpraxis-berlin.de/,⋅ Opens 9 AM Mon
Augenarzt Berlin - Lasermed,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.7,-416,Märkische Allee 172,· +49 30 555753111,Closed,https://augenarzt.lasermed.de/berlin/marzahn-maerkische-allee/,⋅ Opens 8 AM Mon
Smile Eyes Berlin Mitte - Augenmedizin+Augenlasern Berlin,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.9,-18,Leipziger Pl. 7,· +49 30 991913130,Closed,https://smileeyes.de/berlin/,⋅ Opens 8 AM Mon
Herr Dr. med. Matthias Scherer,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.5,-44,Kaiser-Friedrich-Straße 11,· +49 30 3418561,Closed,,⋅ Opens 9 AM Mon
Augenarzt - Dr. med. Siegfried Drosch - Lasermed,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.7,-70,Kleiststraße 23 -26,#ERROR!,,https://augenarzt.lasermed.de/berlin/augenarzt-schoneberg-martin-luther-strasse/,
Augenarzt Berlin - Lasermed,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.5,-658,Marzahner Promenade 1A,· +49 30 555753111,Closed,https://augenarzt.lasermed.de/berlin/marzahn-eastgate/,⋅ Opens 8 AM Mon
Roia Rahmani Specialist for Ophthalmology,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,3.5,-81,Hobrechtstraße 11,· +49 30 62989089,Closed,,⋅ Opens 10 AM Mon
"Augerlin – Augenärzte Schönstraße – Dr. med. Matthias Bursche, Weißensee",· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.7,-29,Schönstraße 9-10,· +49 30 9246474,Closed,https://augerlin.de/,⋅ Opens 9 AM Mon
Klotz und Rieger GbR,· Ophthalmology clinic,Ophthalmology  clinics,Berlin, Germany,4.3,-32,Grünstraße 5,· +49 30 6557224,Closed,http://www.klotzundrieger.de/,⋅ Opens 8 AM Mon
Augenarzt Berlin - Lasermed,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.5,-486,Schönstraße 5-7,· +49 30 555753111,Closed,https://augenarzt.lasermed.de/berlin/weissensee-schoenstrasse/,⋅ Opens 8 AM Mon
Smile Eyes Berlin Tegel - Augenmedizin+Augenlasern Berlin,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,3.1,-57,Gorkistraße 11-21,· +49 30 264793682,Closed,https://smileeyes.de/berlin/,⋅ Opens 8 AM Mon
Prof. Dr. med. Manfred Tetz,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,3.6,-69,Alt-Moabit 101B,· +49 30 3980980,Closed,http://www.augentagesklinik-spreebogen.de/,⋅ Opens 9 AM Mon
Dipl.-Med. Leo Tschernjakov,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,3.5,-33,Markgrafenstraße 57,· +49 30 22487346,Closed,http://www.augentagesklinik-berlin-mitte.de/,⋅ Opens 3 PM Mon
Augenarzt Berlin - Lasermed,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.2,-415,Hermannstraße 147,· +49 30 555753111,Closed,https://augenarzt.lasermed.de/berlin/neukoelln-hermannstrasse/,⋅ Opens 8 AM Mon
sehkraft Augenlaser Zentrum Berlin,· Ophthalmology Clinic,Ophthalmology  clinics,Berlin, Germany,4.9,-151,7 Oberwallstraße,· 030 862046666,Closed,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjX7oO8gvuLAxVYhIMHHYolM0YYABAIGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI0rs7QGxQuU51kT0-eIZq-HcAzxtcN0JiweeajLkmsN4MrdLT8VeFUaAsjDEALw_wcB&ohost=www.google.com&cid=CAESVeD2hMbKbrp5hodrDnCaXFBA2MiX5qLBBjUVNyocyrVAsoXaCkdvMy-2oyoyMMgscMG6iMD5M1mWbZQ3P32lY9p-hJu8Ef6QVDNT1dS-mPDGiTfbUl0&sig=AOD64_0tRGwUBFMMf5PTicncfuHMDs08oQ&q=&ctype=99&ved=2ahUKEwjBuP67gvuLAxWG97sIHSkBM504PBCErAF6BAgzEA8&adurl=,⋅ Opens 9 AM Mon
Augen-Tagesklinik Gemeinschaftspraxis DM Norb. W Schwarz & Kuhlicke P. Drmed,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,3.7,-43,Warschauer Str. 36-38,· +49 30 29777860,Closed,https://www.augentagesklinik.berlin/,⋅ Opens 8:30 AM Mon
Dr. med. Uwe Kraffel,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.5,-216,Motzstraße 60,· +49 30 2611086,Closed,http://www.kraffel.de/,⋅ Opens 7:30 AM Mon
Dr. med. Rainer Ekkehard Vogt,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,3.3,-74,Kaiserdamm 5,· +49 30 3225092,Closed,,⋅ Opens 8 AM Mon
Lasermed im Ring-Center,· Lasik surgeon,Ophthalmology  clinics,Berlin, Germany,4.6,-48,Pettenkoferstraße 1,· +49 30 555753111,Closed,https://augen-lasern.lasermed.de/standorte/ring-center/,⋅ Opens 10 AM Tue
Miss Dr. med. Silka Edelstein,· Orthopedic surgeon,Ophthalmology  clinics,Berlin, Germany,4.8,-140,Georgenstraße 23,· +49 30 28092768,Closed,,⋅ Opens 8 AM Mon
Augenarzt Berlin - Lasermed,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.1,-109,Schönhauser Allee 118,· +49 30 4482336,Closed,https://augenarzt.lasermed.de/berlin/augenarzt-prenzlauer-berg-schoenhauser-allee-118/,⋅ Opens 8 AM Mon
Lasermed Augenarzt Berlin,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.7,-91,Mühlenstraße 37,· +49 30 555753111,Closed,https://augenarzt.lasermed.de/berlin/pankow-muehlenstrasse/,
Smile Eyes Refraktiv-Zentrum Berlin Lichterfelde-West - Augenmedizin+Augenlasern Berlin,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,3.5,-24,Drakestraße 48,· +49 30 991913111,Closed,https://smileeyes.de/berlin/,⋅ Opens 8 AM Mon
Praxis für Augenheilkunde Dr. med. Schwahlen,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,3.9,-85,Erich-Weinert-Straße 5,· +49 30 4453648,Closed,http://www.auge-prenzlauerberg.de/,⋅ Opens 9 AM Mon
Private Augenarzt Praxis Dr. med. Inken Lamcke,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.6,-21,Bellevuestraße 5,· +49 30 25798895,Closed,https://www.augenarzt-berlin.com/,⋅ Opens 1 PM Mon
Herr Prof. Dr. med. Joachim Wachtlin,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,3.8,-19,Paretzer Str. 12,· +49 30 82722304,Closed,https://sankt-gertrauden.de/prof-dr-joachim-wachtlin/,⋅ Opens 8 AM Mon
Dr. med. Valeska Skutella geb. Müller Fachärztin für Augenheilkunde,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.1,-58,Joachimsthaler Str. 21,· +49 30 8831576,Closed,http://www.city-augenarzt.de/,⋅ Opens 8 AM Mon
Augenarzt Berlin - Lasermed,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.8,-60,Prerower Pl. 4,· +49 30 9200026,Closed,https://augenarzt.lasermed.de/berlin/augenarzt-hohenschoenhausen-prerower-platz/,⋅ Opens 8 AM Mon
Augenarzt Berlin - Lasermed,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.4,-17,Alt-Moabit 88,· +49 30 3967071,Closed,https://augenarzt.lasermed.de/berlin/augenarzt-moabit-alt-moabit/,⋅ Opens 9 AM Mon
Augenarzt Berlin - Lasermed,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.9,-126,Oberfeldstraße 180,· +49 30 555753111,Closed,https://augenarzt.lasermed.de/berlin/augenarzt-biesdorf-oberfeldstrasse/,⋅ Opens 8 AM Mon
Lasermed Augenarzt - Dr. med. Uta Strangfeld,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,4.4,-25,Stubnitzstraße 30,· +49 30 4714004,Closed,https://augenarzt.lasermed.de/berlin/pankow-stubnitzstrasse/,⋅ Opens 8 AM Tue
Dr. med. Amir Karandish,· Ophthalmologist,Ophthalmology  clinics,Berlin, Germany,3.7,-50,Tempelhofer Damm 125,· +49 30 75702353,Closed,http://www.augenarzt-berlin-tempelhof.de/,⋅ Opens 8 AM Mon
MY Skin Clinic Berlin,· Skin care clinic,Dermatology clinics,Berlin, Germany,4.9,-236,"Berlin, Germany",.+49 30 23530326,,http://my-skinclinic.de/,
Skin and Laser Center Berlin,· Dermatologist,Dermatology clinics,Berlin, Germany,4.6,-159,"Berlin, Germany",· +49 30 82007040,Closed,https://www.hlcp.de/berlin-grunewald/,⋅ Opens 9 AM Mon
Dermatologikum Berlin-Privatpraxis,· Dermatologist,Dermatology clinics,Berlin, Germany,4.8,-147,"Berlin, Germany",· +49 30 20621850,Closed,http://www.dermatologikum-berlin.de/,⋅ Opens 10 AM Mon
Praxisklinik Dr. Hasert,· Dermatologist,Dermatology clinics,Berlin, Germany,3.8,-559,"Berlin, Germany",· +49 30 2817230,Closed,https://www.hasert-haut.de/,⋅ Opens 8 AM Mon
Beautiful skin - Praxis Dr. med Meike Schröder.,· Dermatologist,Dermatology clinics,Berlin, Germany,4.4,-119,"Berlin, Germany",· +49 30 80580311,Closed,http://www.schoenehaut.de/,⋅ Opens 9 AM Mon
Privatpraxis für Dermatologie und Ästhetische Dermatologie in der MEOCLINIC Berlin Mitte,· Dermatologist,Dermatology clinics,Berlin, Germany,3.9,-7,"Berlin, Germany",· +49 30 20944000,Closed,https://www.meoclinic.de/fachgebiete/dermatologie-und-venerologie/,⋅ Opens 8 AM Mon
Hautarztpraxis Dr. Alena Bergmann,· Dermatologist,Dermatology clinics,Berlin, Germany,4.4,-57,"Berlin, Germany",· +49 30 44714860,Closed,https://hautarztpraxis-bergmann.de/,⋅ Opens 9 AM Mon
